Date,Open,High,Low,Close,Volume,Adj Close
2009-05-21,7.66,7.72,7.66,7.72,112300,7.72
2009-05-20,7.67,7.69,7.67,7.69,2400,7.69
2009-05-19,7.70,7.70,7.70,7.70,000,7.70
2009-05-18,7.70,7.70,7.70,7.70,000,7.70
2009-05-15,7.70,7.70,7.70,7.70,000,7.70
2009-05-14,7.70,7.70,7.70,7.70,000,7.70
2009-05-13,7.69,7.70,7.64,7.70,9200,7.70
2009-05-12,7.69,7.70,7.69,7.70,208500,7.70
2009-05-11,7.70,7.70,7.66,7.70,9000,7.70
2009-05-08,7.63,7.70,7.63,7.70,30000,7.70
2009-05-07,7.62,7.67,7.62,7.65,601800,7.65
2009-05-06,7.65,7.65,7.65,7.65,000,7.65
2009-05-05,7.69,7.70,7.64,7.65,1000,7.65
2009-05-04,7.65,7.71,7.65,7.71,1177400,7.71
2009-05-01,7.64,7.64,7.64,7.64,000,7.64
2009-04-30,7.64,7.64,7.64,7.64,300,7.64
2009-04-29,7.64,7.64,7.64,7.64,000,7.64
2009-04-28,7.64,7.64,7.64,7.64,000,7.64
2009-04-27,7.64,7.64,7.64,7.64,000,7.64
2009-04-24,7.64,7.64,7.64,7.64,000,7.64
2009-04-23,7.64,7.64,7.64,7.64,000,7.64
2009-04-22,7.64,7.64,7.64,7.64,000,7.64
2009-04-21,7.64,7.64,7.64,7.64,000,7.64
2009-04-20,7.64,7.64,7.64,7.64,8400,7.64
2009-04-17,7.63,7.63,7.63,7.63,000,7.63
2009-04-16,7.63,7.63,7.63,7.63,000,7.63
2009-04-15,7.63,7.63,7.63,7.63,000,7.63
2009-04-14,7.63,7.63,7.62,7.63,5000,7.63
2009-04-13,7.63,7.63,7.63,7.63,000,7.63
