Date,Open,High,Low,Close,Volume,Adj Close
2008-10-20,3.69,3.69,3.40,3.40,4000,3.21
2008-10-17,3.73,3.75,3.73,3.75,2200,3.54
2008-10-16,3.60,3.74,3.54,3.64,1600,3.43
2008-10-15,3.84,3.89,3.60,3.74,2600,3.53
2008-10-14,3.40,3.81,3.40,3.80,1800,3.58
2008-10-13,3.40,3.40,3.40,3.40,1500,3.21
2008-10-10,3.40,3.40,3.35,3.35,300,3.16
2008-10-09,3.50,3.50,3.40,3.40,9000,3.21
2008-10-08,3.50,3.60,3.50,3.60,600,3.39
2008-10-07,3.91,4.24,3.48,3.48,38000,3.28
2008-10-06,4.15,4.15,3.83,3.91,11800,3.69
2008-10-03,4.15,4.15,4.15,4.15,000,3.91
2008-10-02,4.14,4.15,4.14,4.15,3300,3.91
2008-10-01,4.22,4.22,4.22,4.22,800,3.98
2008-09-30,4.20,4.20,4.00,4.00,300,3.77
2008-09-29,4.01,4.05,4.00,4.01,3100,3.78
2008-09-26,4.12,4.12,4.12,4.12,000,3.89
2008-09-25,3.96,4.12,3.90,4.12,3600,3.89
2008-09-24,4.00,4.00,4.00,4.00,1000,3.77
2008-09-23,3.81,4.00,3.81,4.00,5000,3.77
2008-09-22,4.23,4.23,3.87,3.87,66400,3.65
2008-09-19,3.95,4.55,3.95,4.30,18400,4.05
2008-09-18,3.89,3.89,3.89,3.89,600,3.67
2008-09-17,3.89,3.89,3.89,3.89,200,3.67
2008-09-16,3.90,4.04,3.86,3.90,11500,3.68
2008-09-15,4.11,4.11,3.95,3.96,28600,3.73
2008-09-12,4.07,4.12,4.00,4.10,12100,3.87
2008-09-11,4.27,4.27,4.03,4.06,7100,3.83
2008-09-10,4.33,4.35,4.32,4.35,1100,4.10
2008-09-09,4.45,4.51,4.37,4.37,3700,4.12
2008-09-08,4.64,4.64,4.34,4.49,1500,4.23
2008-09-05,4.27,4.30,4.24,4.24,17200,4.00
2008-09-04,4.30,4.30,4.25,4.25,18100,4.01
2008-09-03,4.43,4.52,4.35,4.35,13500,4.10
2008-09-02,4.50,4.50,4.35,4.35,6300,4.10
2008-08-29,4.50,4.51,4.40,4.51,1800,4.25
2008-08-28,4.50,4.50,4.45,4.45,5000,4.20
2008-08-27,4.42,4.42,4.39,4.39,700,4.14
2008-08-26,4.58,4.58,4.40,4.40,7000,4.15
2008-08-25,4.30,4.49,4.10,4.49,4000,4.23
2008-08-22,4.40,4.40,4.31,4.31,6400,4.06
2008-08-21,4.53,4.59,4.40,4.49,11400,4.23
