Date,Open,High,Low,Close,Volume,Adj Close
2010-11-30,1.18,1.24,1.18,1.24,800,1.24
2010-11-29,1.22,1.29,1.16,1.29,3100,1.29
2010-11-26,1.22,1.22,1.22,1.22,700,1.22
2010-11-24,1.24,1.30,1.22,1.30,6300,1.30
2010-11-23,1.31,1.31,1.23,1.23,500,1.23
2010-11-22,1.32,1.35,1.32,1.35,2000,1.35
2010-11-19,1.18,1.36,1.18,1.30,9600,1.30
2010-11-18,1.16,1.16,1.16,1.16,200,1.16
2010-11-17,1.25,1.45,1.16,1.16,13900,1.16
2010-11-16,1.20,1.26,1.19,1.19,10000,1.19
2010-11-15,1.20,1.20,1.20,1.20,000,1.20
2010-11-12,1.30,1.30,1.16,1.20,6100,1.20
2010-11-11,1.40,1.40,1.40,1.40,000,1.40
2010-11-10,1.29,1.40,1.28,1.40,2400,1.40
2010-11-09,1.30,1.40,1.30,1.36,5200,1.36
2010-11-08,1.40,1.40,1.25,1.40,2900,1.40
2010-11-05,1.08,1.37,1.02,1.37,5200,1.37
2010-11-04,1.02,1.09,0.76,1.09,30400,1.09
2010-11-03,1.04,1.06,1.02,1.06,2500,1.06
2010-11-02,1.12,1.12,1.06,1.06,30500,1.06
2010-11-01,1.25,1.25,1.12,1.12,200,1.12
2010-10-29,1.32,1.32,1.00,1.25,16800,1.25
2010-10-28,1.32,1.39,1.32,1.32,2000,1.32
2010-10-27,1.39,1.39,1.39,1.39,100,1.39
2010-10-26,1.41,1.41,1.41,1.41,000,1.41
2010-10-25,1.29,1.41,1.29,1.41,600,1.41
2010-10-22,1.42,1.42,1.42,1.42,000,1.42
2010-10-21,1.49,1.49,1.42,1.42,900,1.42
2010-10-20,1.33,1.50,1.25,1.50,9900,1.50
2010-10-19,1.40,1.40,1.30,1.40,1600,1.40
2010-10-18,1.39,1.54,1.39,1.40,2200,1.40
2010-10-15,1.25,1.30,1.25,1.30,3300,1.30
2010-10-14,1.26,1.26,1.21,1.22,3400,1.22
2010-10-13,1.26,1.30,1.25,1.26,2200,1.26
2010-10-12,1.31,1.33,1.25,1.33,2600,1.33
2010-10-11,1.39,1.39,1.33,1.33,5500,1.33
2010-10-08,1.35,1.41,1.34,1.41,1500,1.41
2010-10-07,1.35,1.37,1.35,1.37,1800,1.37
2010-10-06,1.34,1.34,1.34,1.34,000,1.34
2010-10-05,1.40,1.40,1.34,1.34,1800,1.34
2010-10-04,1.38,1.40,1.31,1.40,2100,1.40
2010-10-01,1.45,1.45,1.45,1.45,000,1.45
2010-09-30,1.30,1.54,1.30,1.45,4500,1.45
2010-09-29,1.34,1.34,1.34,1.34,700,1.34
2010-09-28,1.30,1.30,1.30,1.30,000,1.30
2010-09-27,1.30,1.30,1.25,1.30,4800,1.30
